ITFGSM Hash Distance, MT-ITFGSM Hash Distance, L2 Distance ITFGSM, L2 Distance MT-ITFGSM,SSIM ITFGSM,SSIM MT-ITFGSM
0.000000000000000000e+00,0.000000000000000000e+00,3.039999961853027344e+00,2.960000038146972656e+00,1.000000000000000000e+00,9.915629029273986816e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.731184840202331543e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000047683715820e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.765531420707702637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.893396496772766113e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.660000085830688477e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.761633872985839844e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.589999914169311523e+00,1.000000000000000000e+00,9.822025895118713379e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.380000114440917969e+00,1.000000000000000000e+00,9.809017777442932129e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.822287559509277344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.680000066757202148e+00,2.329999923706054688e+00,1.000000000000000000e+00,9.781239628791809082e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.797225594520568848e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.837122559547424316e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.579999923706054688e+00,2.589999914169311523e+00,1.000000000000000000e+00,9.833019375801086426e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.759999990463256836e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.603297114372253418e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.852695465087890625e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.960000038146972656e+00,2.960000038146972656e+00,1.000000000000000000e+00,9.825620651245117188e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.839900135993957520e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.329999923706054688e+00,1.000000000000000000e+00,9.720502495765686035e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.784819483757019043e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.823196530342102051e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.853264689445495605e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.339999914169311523e+00,1.000000000000000000e+00,9.825792312622070312e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.880000114440917969e+00,1.000000000000000000e+00,9.795182347297668457e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.605767726898193359e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.799809455871582031e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.880000114440917969e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.811515808105468750e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.809999942779541016e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.731407165527343750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.369999885559082031e+00,1.000000000000000000e+00,9.771706461906433105e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.829999923706054688e+00,1.000000000000000000e+00,9.864450097084045410e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.759562611579895020e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.820504784584045410e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.289999961853027344e+00,1.000000000000000000e+00,9.812793731689453125e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.849999904632568359e+00,2.420000076293945312e+00,1.000000000000000000e+00,9.799837470054626465e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.180000066757202148e+00,1.000000000000000000e+00,9.829240441322326660e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.839935302734375000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.500000000000000000e+00,1.000000000000000000e+00,9.829216003417968750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.740778803825378418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.879406094551086426e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.819731116294860840e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.660000085830688477e+00,2.509999990463256836e+00,1.000000000000000000e+00,9.850016236305236816e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.879433512687683105e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.460000038146972656e+00,1.000000000000000000e+00,9.786173701286315918e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.839947819709777832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.833033680915832520e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.591318964958190918e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.029999971389770508e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.709028601646423340e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.779999971389770508e+00,2.589999914169311523e+00,1.000000000000000000e+00,9.833283424377441406e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.779129028320312500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.775018692016601562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.697687029838562012e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.730000019073486328e+00,2.589999914169311523e+00,1.000000000000000000e+00,9.816042780876159668e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.559999942779541016e+00,1.000000000000000000e+00,9.763283729553222656e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.674742221832275391e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.873970150947570801e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.810010790824890137e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.390000104904174805e+00,1.000000000000000000e+00,9.803219437599182129e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.746532440185546875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.828206896781921387e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.990000009536743164e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.795785546302795410e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.863530993461608887e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.725499749183654785e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.767960906028747559e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.826931357383728027e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.829999923706054688e+00,1.000000000000000000e+00,9.864888191223144531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.599999904632568359e+00,2.500000000000000000e+00,1.000000000000000000e+00,9.626318812370300293e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.910000085830688477e+00,1.000000000000000000e+00,9.827254414558410645e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.461562633514404297e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.859444499015808105e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000047683715820e+00,2.359999895095825195e+00,1.000000000000000000e+00,9.847452044486999512e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.820337891578674316e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.858992099761962891e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.160000085830688477e+00,1.000000000000000000e+00,9.874458312988281250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.826820492744445801e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.480000019073486328e+00,1.000000000000000000e+00,9.737331867218017578e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.589999914169311523e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.797158837318420410e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.410000085830688477e+00,1.000000000000000000e+00,9.760982990264892578e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.950000047683715820e+00,2.930000066757202148e+00,1.000000000000000000e+00,9.798458218574523926e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.759999990463256836e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.721840023994445801e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.990000009536743164e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.705159664154052734e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.814541935920715332e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.829999923706054688e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.833028912544250488e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.910000085830688477e+00,1.000000000000000000e+00,9.756636619567871094e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.703429341316223145e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.787847399711608887e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.470000028610229492e+00,1.000000000000000000e+00,9.790385365486145020e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.788939952850341797e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.852058291435241699e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.844743609428405762e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.920000076293945312e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.838474392890930176e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.751212596893310547e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.794328808784484863e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.680000066757202148e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.683879017829895020e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.864625334739685059e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.440000057220458984e+00,1.000000000000000000e+00,9.859202504158020020e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.682664275169372559e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000047683715820e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.866340756416320801e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.660000085830688477e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.698732495307922363e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.776805043220520020e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.519999980926513672e+00,1.000000000000000000e+00,9.836854934692382812e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.833969473838806152e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.140000104904174805e+00,1.000000000000000000e+00,9.826254248619079590e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.460000038146972656e+00,1.000000000000000000e+00,9.860122203826904297e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.609999895095825195e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.906150698661804199e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.877166748046875000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.460000038146972656e+00,1.000000000000000000e+00,9.847259521484375000e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.825442433357238770e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.900000095367431641e+00,2.910000085830688477e+00,1.000000000000000000e+00,9.798846840858459473e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.802218079566955566e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.654996991157531738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.240000009536743164e+00,1.000000000000000000e+00,9.795933365821838379e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.450000047683715820e+00,1.000000000000000000e+00,9.836966395378112793e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.867184758186340332e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.039999961853027344e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.774931073188781738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.801292419433593750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.808888435363769531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.811675548553466797e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.775025248527526855e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.240000009536743164e+00,1.000000000000000000e+00,9.751928448677062988e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.720000028610229492e+00,1.000000000000000000e+00,9.817053675651550293e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.920000076293945312e+00,1.000000000000000000e+00,9.887576103210449219e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.650000095367431641e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.735131859779357910e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.829999923706054688e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.665181636810302734e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.749937653541564941e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.160000085830688477e+00,1.000000000000000000e+00,9.823338389396667480e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.930000066757202148e+00,1.000000000000000000e+00,9.748899340629577637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.630000114440917969e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.632018208503723145e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.731652736663818359e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.799999952316284180e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.776685237884521484e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.752216935157775879e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.757239818572998047e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.859999895095825195e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.875639081001281738e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.662997126579284668e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.662561416625976562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.790837168693542480e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.772194027900695801e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.645245671272277832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.630000114440917969e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.812409281730651855e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.640000104904174805e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.730601310729980469e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.855661988258361816e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.723601341247558594e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.910000085830688477e+00,1.000000000000000000e+00,9.903520941734313965e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.799999952316284180e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.738812446594238281e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.679853320121765137e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.789743423461914062e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.784119725227355957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.099999904632568359e+00,1.000000000000000000e+00,9.785056114196777344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.789903163909912109e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.711511135101318359e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.369999885559082031e+00,1.000000000000000000e+00,9.864425659179687500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.410000085830688477e+00,1.000000000000000000e+00,9.796123504638671875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.859926700592041016e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.539999961853027344e+00,1.000000000000000000e+00,9.836608767509460449e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.822361469268798828e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.650000095367431641e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.686565399169921875e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.789999961853027344e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.726368784904479980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.650000095367431641e+00,2.589999914169311523e+00,1.000000000000000000e+00,9.820432662963867188e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.739274978637695312e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.680000066757202148e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.829714298248291016e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.910000085830688477e+00,1.000000000000000000e+00,9.902177453041076660e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.549999952316284180e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.757082462310791016e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.359999895095825195e+00,1.000000000000000000e+00,9.773862957954406738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.359999895095825195e+00,1.000000000000000000e+00,9.722844958305358887e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.849999904632568359e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.817678332328796387e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.672250747680664062e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.859199523925781250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.827310442924499512e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.803035855293273926e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.823029637336730957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.558463096618652344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.857391715049743652e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.779999971389770508e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.766282439231872559e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.789999961853027344e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.840261340141296387e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.890000104904174805e+00,2.470000028610229492e+00,1.000000000000000000e+00,9.824824929237365723e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.833334088325500488e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.830255508422851562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.650000095367431641e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.813392758369445801e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.920000076293945312e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.717013835906982422e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.569999933242797852e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.783226847648620605e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.786532521247863770e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.735298156738281250e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.849111437797546387e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.410000085830688477e+00,1.000000000000000000e+00,9.818067550659179688e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.744715690612792969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.659556746482849121e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.359999895095825195e+00,1.000000000000000000e+00,9.839811325073242188e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.866291880607604980e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.400000095367431641e+00,1.000000000000000000e+00,9.789256453514099121e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.778214097023010254e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.140000104904174805e+00,1.000000000000000000e+00,9.807155728340148926e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.754611849784851074e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.839999914169311523e+00,1.000000000000000000e+00,9.835163950920104980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.539999961853027344e+00,1.000000000000000000e+00,9.566447734832763672e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.480000019073486328e+00,1.000000000000000000e+00,9.804224967956542969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.823908805847167969e-01
