ITFGSM Hash Distance, MT-IFGSM Hash Distance, L2 Distance IFGSM, L2 Distance MT-IFGSM, SSIM ITFGSM, SSIM MT-IFGSM
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.429999947547912598e+00,9.865360260009765625e-01,9.924569129943847656e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.490000009536743164e+00,9.864833354949951172e-01,9.911387562751770020e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.279999971389770508e+00,9.874460697174072266e-01,9.945382475852966309e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.240000009536743164e+00,1.389999985694885254e+00,9.887272715568542480e-01,9.952694773674011230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.419999957084655762e+00,9.878218770027160645e-01,9.932625293731689453e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.350000023841857910e+00,9.878201484680175781e-01,9.941608905792236328e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.259999990463256836e+00,1.440000057220458984e+00,9.860497117042541504e-01,9.941319823265075684e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.409999966621398926e+00,9.798213839530944824e-01,9.888377189636230469e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.950000047683715820e+00,1.220000028610229492e+00,9.877369403839111328e-01,9.947144389152526855e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.250000000000000000e+00,9.854978919029235840e-01,9.943112730979919434e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.200000047683715820e+00,9.892359375953674316e-01,9.955315589904785156e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.379999995231628418e+00,9.905202984809875488e-01,9.955329895019531250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.259999990463256836e+00,9.860951304435729980e-01,9.943330883979797363e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.250000000000000000e+00,9.831409454345703125e-01,9.929082989692687988e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.230000019073486328e+00,9.834277033805847168e-01,9.939112663269042969e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.089999914169311523e+00,1.350000023841857910e+00,9.887620806694030762e-01,9.948277473449707031e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.679999947547912598e+00,9.880616068840026855e-01,9.914448261260986328e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.909999966621398926e+00,1.500000000000000000e+00,9.859881401062011719e-01,9.905995726585388184e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,2.289999961853027344e+00,9.864903092384338379e-01,9.863853454589843750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.070000052452087402e+00,9.845829010009765625e-01,9.953639507293701172e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.799999952316284180e+00,1.259999990463256836e+00,9.859857559204101562e-01,9.922589659690856934e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.200000047683715820e+00,1.570000052452087402e+00,9.885786175727844238e-01,9.937844276428222656e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.340000033378601074e+00,9.880485534667968750e-01,9.952523708343505859e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.069999933242797852e+00,1.230000019073486328e+00,9.883669018745422363e-01,9.951715469360351562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.149999976158142090e+00,9.835227131843566895e-01,9.936048388481140137e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.149999976158142090e+00,9.876933693885803223e-01,9.962082505226135254e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.169999957084655762e+00,9.886888861656188965e-01,9.963367581367492676e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.279999971389770508e+00,9.859061241149902344e-01,9.941613078117370605e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.169999957084655762e+00,9.825248122215270996e-01,9.944500923156738281e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.909999966621398926e+00,1.250000000000000000e+00,9.870026707649230957e-01,9.939181804656982422e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.400000095367431641e+00,1.139999985694885254e+00,9.842462539672851562e-01,9.958196282386779785e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.860000014305114746e+00,1.250000000000000000e+00,9.873539805412292480e-01,9.934930205345153809e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.340000033378601074e+00,9.881996512413024902e-01,9.944127202033996582e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.389999985694885254e+00,9.860957264900207520e-01,9.928217530250549316e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.240000009536743164e+00,9.882770180702209473e-01,9.938123822212219238e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.409999966621398926e+00,9.869346618652343750e-01,9.936843514442443848e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.700000047683715820e+00,9.865733981132507324e-01,9.908490180969238281e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.299999952316284180e+00,1.500000000000000000e+00,9.863408207893371582e-01,9.938206076622009277e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.929999947547912598e+00,1.139999985694885254e+00,9.870195388793945312e-01,9.948425292968750000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.220000028610229492e+00,1.200000047683715820e+00,9.808995127677917480e-01,9.921989440917968750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.100000023841857910e+00,9.867863059043884277e-01,9.951732754707336426e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.379999995231628418e+00,9.831930994987487793e-01,9.918974041938781738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,2.109999895095825195e+00,9.836772084236145020e-01,9.851033687591552734e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.450000047683715820e+00,9.891027808189392090e-01,9.947500228881835938e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.350000023841857910e+00,9.835243225097656250e-01,9.927131533622741699e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.090000033378601074e+00,9.885640144348144531e-01,9.965030550956726074e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.139999985694885254e+00,9.862759113311767578e-01,9.960372447967529297e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.099999904632568359e+00,1.509999990463256836e+00,9.851989150047302246e-01,9.917294979095458984e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.889999985694885254e+00,1.259999990463256836e+00,9.862396121025085449e-01,9.931700825691223145e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.179999947547912598e+00,9.842658638954162598e-01,9.948353171348571777e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.169999957084655762e+00,9.879348874092102051e-01,9.950606226921081543e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.309999942779541016e+00,9.877591133117675781e-01,9.951877593994140625e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.350000023841857910e+00,9.874825477600097656e-01,9.935643076896667480e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.240000009536743164e+00,1.409999966621398926e+00,9.858489632606506348e-01,9.940827488899230957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.360000014305114746e+00,9.890915751457214355e-01,9.946334958076477051e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.460000038146972656e+00,9.887623190879821777e-01,9.946739077568054199e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,2.099999904632568359e+00,9.845231175422668457e-01,9.859821200370788574e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.779999971389770508e+00,1.600000023841857910e+00,9.843078255653381348e-01,9.869907498359680176e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.389999985694885254e+00,9.882083535194396973e-01,9.941185116767883301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.349999904632568359e+00,1.500000000000000000e+00,9.846596121788024902e-01,9.931941032409667969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.339999914169311523e+00,1.159999966621398926e+00,9.835931658744812012e-01,9.954013824462890625e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.820000052452087402e+00,1.110000014305114746e+00,9.866335391998291016e-01,9.944238662719726562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.740000009536743164e+00,9.878951907157897949e-01,9.915922284126281738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.309999942779541016e+00,9.893832206726074219e-01,9.959248900413513184e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.120000004768371582e+00,9.872393012046813965e-01,9.952004551887512207e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.079999923706054688e+00,1.360000014305114746e+00,9.876964092254638672e-01,9.942355751991271973e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.549999952316284180e+00,9.865989089012145996e-01,9.923855662345886230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.390000104904174805e+00,1.169999957084655762e+00,9.855028986930847168e-01,9.959049224853515625e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.840000033378601074e+00,1.360000014305114746e+00,9.850593209266662598e-01,9.916636943817138672e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.080000042915344238e+00,9.881353974342346191e-01,9.964653849601745605e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.299999952316284180e+00,9.879085421562194824e-01,9.946762919425964355e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.539999961853027344e+00,9.865695834159851074e-01,9.919302463531494141e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.179999947547912598e+00,9.866502881050109863e-01,9.952933192253112793e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.289999961853027344e+00,9.896826744079589844e-01,9.953114986419677734e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.019999980926513672e+00,1.860000014305114746e+00,9.818695187568664551e-01,9.845383763313293457e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.929999947547912598e+00,1.269999980926513672e+00,9.831783175468444824e-01,9.920348525047302246e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.349999904632568359e+00,1.360000014305114746e+00,9.870159029960632324e-01,9.952106475830078125e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.889999985694885254e+00,1.769999980926513672e+00,9.832069873809814453e-01,9.850859642028808594e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.099999904632568359e+00,1.389999985694885254e+00,9.841580390930175781e-01,9.927869439125061035e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.039999961853027344e+00,1.200000047683715820e+00,9.845871925354003906e-01,9.941186904907226562e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.440000057220458984e+00,1.190000057220458984e+00,9.860503077507019043e-01,9.962771534919738770e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.190000057220458984e+00,9.881250262260437012e-01,9.956231117248535156e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.169999957084655762e+00,9.888657927513122559e-01,9.960918426513671875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.340000033378601074e+00,9.865017533302307129e-01,9.948051571846008301e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.409999966621398926e+00,9.854118227958679199e-01,9.919567704200744629e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.389999985694885254e+00,9.854070544242858887e-01,9.927708506584167480e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.390000104904174805e+00,1.179999947547912598e+00,9.802629351615905762e-01,9.936113357543945312e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.309999942779541016e+00,9.852421879768371582e-01,9.930972456932067871e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.580000042915344238e+00,9.858986735343933105e-01,9.909086227416992188e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.139999985694885254e+00,9.867625236511230469e-01,9.959216713905334473e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.580000042915344238e+00,9.802847504615783691e-01,9.861456751823425293e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.809999942779541016e+00,1.509999990463256836e+00,9.872985482215881348e-01,9.905827641487121582e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.529999971389770508e+00,9.883260130882263184e-01,9.922862052917480469e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.950000047683715820e+00,1.289999961853027344e+00,9.867960810661315918e-01,9.935902953147888184e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.150000095367431641e+00,1.179999947547912598e+00,9.879336953163146973e-01,9.957943558692932129e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.950000047683715820e+00,1.240000009536743164e+00,9.891684055328369141e-01,9.951376914978027344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.549999952316284180e+00,9.892045855522155762e-01,9.937160015106201172e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.440000057220458984e+00,9.865429997444152832e-01,9.926185011863708496e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.200000047683715820e+00,9.848895668983459473e-01,9.946188926696777344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.289999961853027344e+00,9.884949326515197754e-01,9.957277178764343262e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.240000009536743164e+00,1.090000033378601074e+00,9.835235476493835449e-01,9.955146312713623047e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.750000000000000000e+00,1.350000023841857910e+00,9.855530858039855957e-01,9.909179806709289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.250000000000000000e+00,9.871010780334472656e-01,9.954838156700134277e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.360000014305114746e+00,9.855406880378723145e-01,9.918305277824401855e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.950000047683715820e+00,1.379999995231628418e+00,9.869133830070495605e-01,9.922983050346374512e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.079999923706054688e+00,1.279999971389770508e+00,9.863559603691101074e-01,9.943725466728210449e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.210000038146972656e+00,1.690000057220458984e+00,9.896988272666931152e-01,9.932372570037841797e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.809999942779541016e+00,1.269999980926513672e+00,9.858345985412597656e-01,9.923767447471618652e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.139999985694885254e+00,9.830817580223083496e-01,9.944154620170593262e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.349999904632568359e+00,1.169999957084655762e+00,9.831367135047912598e-01,9.949853420257568359e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.309999942779541016e+00,1.110000014305114746e+00,9.850092530250549316e-01,9.958661198616027832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.389999985694885254e+00,9.870741963386535645e-01,9.938436150550842285e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.079999923706054688e+00,1.259999990463256836e+00,9.881326556205749512e-01,9.950208067893981934e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.379999995231628418e+00,9.756677746772766113e-01,9.889011979103088379e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.700000047683715820e+00,1.279999971389770508e+00,9.878787994384765625e-01,9.925122857093811035e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.309999942779541016e+00,9.874534606933593750e-01,9.945721030235290527e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.169999957084655762e+00,9.843001365661621094e-01,9.941828846931457520e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.370000004768371582e+00,9.887626767158508301e-01,9.949204921722412109e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.230000019073486328e+00,9.848945736885070801e-01,9.929079413414001465e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.820000052452087402e+00,1.269999980926513672e+00,9.859036803245544434e-01,9.923059344291687012e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.399999976158142090e+00,9.880378842353820801e-01,9.938480257987976074e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.340000033378601074e+00,9.866624474525451660e-01,9.931761622428894043e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.049999952316284180e+00,1.690000057220458984e+00,9.862830042839050293e-01,9.902470111846923828e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.190000057220458984e+00,9.886937141418457031e-01,9.956626296043395996e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.289999961853027344e+00,1.470000028610229492e+00,9.847128987312316895e-01,9.930059313774108887e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.289999961853027344e+00,9.888944029808044434e-01,9.957383275032043457e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.299999952316284180e+00,1.299999952316284180e+00,9.880110621452331543e-01,9.953763484954833984e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.809999942779541016e+00,9.898917078971862793e-01,9.928734898567199707e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.129999995231628418e+00,9.829347729682922363e-01,9.939506053924560547e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.369999885559082031e+00,2.240000009536743164e+00,9.837041497230529785e-01,9.852707982063293457e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.350000023841857910e+00,9.857833981513977051e-01,9.927339553833007812e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.570000052452087402e+00,9.867350459098815918e-01,9.920704960823059082e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.230000019073486328e+00,9.879105687141418457e-01,9.959186911582946777e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.110000014305114746e+00,9.878225326538085938e-01,9.954221248626708984e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.319999933242797852e+00,2.279999971389770508e+00,9.842128157615661621e-01,9.846602082252502441e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.380000114440917969e+00,1.210000038146972656e+00,9.852652549743652344e-01,9.960508346557617188e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.730000019073486328e+00,1.279999971389770508e+00,9.858781695365905762e-01,9.917761683464050293e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.149999976158142090e+00,9.858722686767578125e-01,9.951686263084411621e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.269999980926513672e+00,9.885091185569763184e-01,9.954126477241516113e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.580000042915344238e+00,9.882958531379699707e-01,9.926011562347412109e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.360000014305114746e+00,9.850521087646484375e-01,9.930379986763000488e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.950000047683715820e+00,1.320000052452087402e+00,9.893671870231628418e-01,9.946357607841491699e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.289999961853027344e+00,1.220000028610229492e+00,9.867384433746337891e-01,9.957506060600280762e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.109999895095825195e+00,1.100000023841857910e+00,9.800809025764465332e-01,9.939432144165039062e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.879999995231628418e+00,9.876694083213806152e-01,9.910489916801452637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.159999966621398926e+00,9.834065437316894531e-01,9.948276877403259277e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.360000014305114746e+00,9.876149296760559082e-01,9.936390519142150879e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.730000019073486328e+00,9.874741435050964355e-01,9.906265139579772949e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.350000023841857910e+00,9.840760827064514160e-01,9.922741055488586426e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.320000052452087402e+00,9.857170581817626953e-01,9.940226674079895020e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.370000004768371582e+00,9.888753294944763184e-01,9.952922463417053223e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.049999952316284180e+00,1.259999990463256836e+00,9.849932789802551270e-01,9.932240843772888184e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+00,1.350000023841857910e+00,9.799904823303222656e-01,9.919633865356445312e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.400000095367431641e+00,2.259999990463256836e+00,9.864208102226257324e-01,9.875116348266601562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.309999942779541016e+00,9.877249598503112793e-01,9.946747422218322754e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.929999947547912598e+00,1.259999990463256836e+00,9.877245426177978516e-01,9.941555857658386230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.279999971389770508e+00,9.835050702095031738e-01,9.931561946868896484e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.860000014305114746e+00,1.200000047683715820e+00,9.854483604431152344e-01,9.932510256767272949e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.289999961853027344e+00,1.600000023841857910e+00,9.868739247322082520e-01,9.933188557624816895e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.120000004768371582e+00,9.825995564460754395e-01,9.944640994071960449e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.840000033378601074e+00,1.279999971389770508e+00,9.860154986381530762e-01,9.923951625823974609e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.360000014305114746e+00,9.864835143089294434e-01,9.942405223846435547e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.110000014305114746e+00,9.855124950408935547e-01,9.955412745475769043e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.230000019073486328e+00,9.887523055076599121e-01,9.960213303565979004e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.799999952316284180e+00,1.139999985694885254e+00,9.871492981910705566e-01,9.942905306816101074e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.129999995231628418e+00,9.891727566719055176e-01,9.956628680229187012e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.779999971389770508e+00,9.873759746551513672e-01,9.914763569831848145e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.899999976158142090e+00,1.330000042915344238e+00,9.872851967811584473e-01,9.927387237548828125e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.940000057220458984e+00,1.320000052452087402e+00,9.865672588348388672e-01,9.929248690605163574e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.279999971389770508e+00,9.866897463798522949e-01,9.951627254486083984e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.410000085830688477e+00,1.210000038146972656e+00,9.862540364265441895e-01,9.961965084075927734e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.519999980926513672e+00,9.890198707580566406e-01,9.936892390251159668e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.909999966621398926e+00,1.179999947547912598e+00,9.826719164848327637e-01,9.925622940063476562e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.380000114440917969e+00,2.230000019073486328e+00,9.861082434654235840e-01,9.875380992889404297e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.350000023841857910e+00,9.880785942077636719e-01,9.947234988212585449e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.340000033378601074e+00,9.844672083854675293e-01,9.932668805122375488e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.730000019073486328e+00,1.269999980926513672e+00,9.873881936073303223e-01,9.925898909568786621e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.369999885559082031e+00,2.309999942779541016e+00,9.852035045623779297e-01,9.857289195060729980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.070000052452087402e+00,9.874826073646545410e-01,9.964502453804016113e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.319999933242797852e+00,1.159999966621398926e+00,9.845268130302429199e-01,9.952412247657775879e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.120000004768371582e+00,9.844138026237487793e-01,9.950528144836425781e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.140000104904174805e+00,1.179999947547912598e+00,9.825302958488464355e-01,9.937139153480529785e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.240000009536743164e+00,1.120000004768371582e+00,9.851555228233337402e-01,9.957155585289001465e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.330000042915344238e+00,9.877079129219055176e-01,9.938017725944519043e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.320000052452087402e+00,9.840256571769714355e-01,9.930546283721923828e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.440000057220458984e+00,9.874500632286071777e-01,9.939723014831542969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.559999942779541016e+00,9.843522906303405762e-01,9.914355874061584473e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.379999995231628418e+00,9.881767630577087402e-01,9.949606060981750488e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.400000095367431641e+00,1.230000019073486328e+00,9.867413043975830078e-01,9.964089393615722656e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.120000004768371582e+00,9.851201176643371582e-01,9.951117634773254395e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.019999980926513672e+00,1.220000028610229492e+00,9.870167374610900879e-01,9.946050047874450684e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.529999971389770508e+00,9.882971644401550293e-01,9.931904673576354980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.279999971389770508e+00,1.120000004768371582e+00,9.854776859283447266e-01,9.959967732429504395e-01
